"Loc_finAL_test.Id","Loc_finAL_test.Salary"
72684990,28303.6576428205
72690611,35304.2329161465
72691887,33601.8883351498
72690120,34115.9279317183
72691742,39961.1018200683
72679713,31030.9408317857
72690625,29066.8640282877
72691382,27596.1924279662
72691383,27596.1924279662
72691478,27596.1924279662
72691501,39947.698657905
72690773,34115.9279317183
72679717,43217.213341348
72690302,28303.6576428205
72695673,25290.5816131757
72691108,43217.213341348
72679834,31030.9408317857
72683760,23541.3234010327
72635460,32400.6444604166
72683737,23541.3234010327
72691159,36683.3152557649
72696872,32400.6444604166
72691467,32400.6444604166
72680074,29315.657360484
72635284,32400.6444604166
72680004,36683.3152557649
72674228,27288.9175728134
72702961,38720.0224942938
72702962,38720.0224942938
72690452,39416.9585428933
72679998,37773.3811631212
72635550,36585.076178693
72689810,39416.9585428933
72633576,30315.6731332636
72670051,17522.3303385248
72679985,24023.5631667457
72635640,30315.6731332636
72635645,30315.6731332636
72691660,21264.3535974971
72697071,30315.6731332636
72678798,39416.9585428933
72670242,17522.3303385248
72635348,30315.6731332636
72691526,19607.8867687027
72636333,37533.7324910549
72691188,45686.3615883226
72690360,21490.326814721
72688824,39416.9585428933
72635643,30315.6731332636
72689858,36160.8470216136
72688890,27882.6525270386
72691156,34598.3439286119
72634207,30315.6731332636
72688835,45686.3615883226
72693108,39416.9585428933
72690679,21264.3535974971
72670775,17522.3303385248
72670346,17522.3303385248
72635275,30315.6731332636
72670623,17522.3303385248
72636311,31264.3294456255
72635638,30315.6731332636
72679750,34907.4704838111
72695558,39416.9585428933
72666550,28953.4352600051
72670744,17522.3303385248
72670031,17522.3303385248
72675924,33865.5954733956
72676110,23408.1415671574
72689780,34115.9279317183
72695993,20476.4974659473
72691103,32438.3222368365
72690934,28149.5954958844
72691350,27596.1924279662
72689517,29066.8640282877
72679517,34115.9279317183
72678150,43217.213341348
72688545,39238.1230688328
72688631,43217.213341348
72690890,32129.1956816373
72691824,32438.3222368365
72679930,31030.9408317857
72691757,31682.9073254933
72691697,31682.9073254933
72678660,35304.2329161465
72690665,35304.2329161465
72678821,43217.213341348
72679359,43217.213341348
72634078,34115.9279317183
72634176,34115.9279317183
72634823,34115.9279317183
72635123,40385.3309771477
72635629,34115.9279317183
72670128,21322.5851369795
72683730,25256.6068723345
72690623,21554.4149197711
72676099,32438.3222368365
72679922,31030.9408317857
72691701,23408.1415671574
72634383,34115.9279317183
72634911,34115.9279317183
72635346,34115.9279317183
72670019,21322.5851369795
72670025,21322.5851369795
72670041,21322.5851369795
72670042,21322.5851369795
72670045,21322.5851369795
72670046,21322.5851369795
72670056,21322.5851369795
72670057,21322.5851369795
72670066,21322.5851369795
72670088,21322.5851369795
72670092,21322.5851369795
72670095,21322.5851369795
72670100,21322.5851369795
72670111,21322.5851369795
72670114,21322.5851369795
72670118,21322.5851369795
72670120,21322.5851369795
72670126,21322.5851369795
72670137,21322.5851369795
72670144,21322.5851369795
72670147,21322.5851369795
72670155,21322.5851369795
72670188,21322.5851369795
72670189,21322.5851369795
72670192,21322.5851369795
72670195,21322.5851369795
72670196,21322.5851369795
72670265,21322.5851369795
72670273,21322.5851369795
72670278,21322.5851369795
72670304,21322.5851369795
72670305,21322.5851369795
72670315,21322.5851369795
72670358,21322.5851369795
72670362,21322.5851369795
72670367,21322.5851369795
72670392,21322.5851369795
72670394,21322.5851369795
72670401,21322.5851369795
72670404,21322.5851369795
72670472,21322.5851369795
72670631,21322.5851369795
72670634,21322.5851369795
72670640,21322.5851369795
72670645,21322.5851369795
72670681,21322.5851369795
72670788,21322.5851369795
72670838,21322.5851369795
72670847,21322.5851369795
72689409,27596.1924279662
72689955,31559.9846586051
72689956,40385.3309771477
72680790,46061.2806452932
72690861,34115.9279317183
72688973,43217.213341348
72689030,43217.213341348
72689091,43217.213341348
72689306,43217.213341348
72702812,38720.0224942938
72689430,43217.213341348
72689544,43217.213341348
72691028,29066.8640282877
72679481,43217.213341348
72690603,31030.9408317857
72690445,31030.9408317857
72635396,34115.9279317183
72689650,52911.6265643178
72683782,32753.6900584599
72690689,34115.9279317183
72678261,39003.3502991598
72692132,33865.5954733956
72678299,43217.213341348
72678693,43217.213341348
72691622,15588.0824839372
72678831,31559.9846586051
72679026,31559.9846586051
72679719,34115.9279317183
72689741,27346.1216164169
72670253,17108.7220947914
72670330,17108.7220947914
72670568,17108.7220947914
72683775,28539.8270162717
72635234,36171.4679349596
72679486,27469.0442833051
72670145,17108.7220947914
72695645,27346.1216164169
72683777,28539.8270162717
72690233,29902.0648895302
72650920,43217.213341348
72678910,31030.9408317857
72679424,43217.213341348
72690413,34115.9279317183
72690801,34115.9279317183
72689294,43217.213341348
72689465,23012.6618395381
72634861,34115.9279317183
72635135,34115.9279317183
72635152,40385.3309771477
72635154,40385.3309771477
72635281,40385.3309771477
72635344,34115.9279317183
72635463,34115.9279317183
72679838,32129.1956816373
72679853,43217.213341348
72680096,32129.1956816373
72680169,32129.1956816373
72691077,32438.3222368365
72683768,32753.6900584599
72683811,32753.6900584599
72689327,31682.9073254933
72690399,34115.9279317183
72690427,32438.3222368365
72690851,23012.6618395381
72690997,33678.2956124756
72691705,25290.5816131757
72697506,40385.3309771477
72670060,21322.5851369795
72670167,21322.5851369795
72676065,31030.9408317857
72635232,34115.9279317183
72635328,34115.9279317183
72635362,40385.3309771477
72636303,35064.5842440802
72670239,21322.5851369795
72678712,32438.3222368365
72679850,35304.2329161465
72683739,32753.6900584599
72689793,32438.3222368365
72689908,43217.213341348
72691150,31030.9408317857
72691340,43217.213341348
72691804,46230.5048654977
72674955,21554.4149197711
72675881,34115.9279317183
72634876,34115.9279317183
72635251,34115.9279317183
72635289,34115.9279317183
72635359,40385.3309771477
72635520,34115.9279317183
72635608,34115.9279317183
72670266,21322.5851369795
72670287,21322.5851369795
72670332,21322.5851369795
72670339,21322.5851369795
72670829,21322.5851369795
72684420,35135.008695942
72678943,34115.9279317183
72680172,31030.9408317857
72690644,33601.8883351498
72691102,23408.1415671574
72691367,43217.213341348
72691536,23408.1415671574
72691863,39961.1018200683
72691574,39961.1018200683
72696025,23408.1415671574
72672303,21554.4149197711
72674147,31030.9408317857
72675702,32438.3222368365
72688932,29066.8640282877
72635128,28922.1978020473
72678581,38023.4832116769
72690193,38023.4832116769
72691257,28922.1978020473
72635237,28922.1978020473
72670312,16128.8550073085
72670231,16128.8550073085
72635254,28922.1978020473
72678436,34115.9279317183
72688781,43217.213341348
72691170,43217.213341348
72695695,43217.213341348
72692026,21554.4149197711
72634867,34115.9279317183
72680156,43217.213341348
72680082,31030.9408317857
72689932,43217.213341348
72691934,43217.213341348
72691978,27823.8179652005
72683839,28370.6027960672
72691829,23408.1415671574
72697286,34115.9279317183
72691860,23408.1415671574
72689841,34115.9279317183
72695767,34115.9279317183
72702939,38720.0224942938
72629919,34115.9279317183
72629930,43217.213341348
72629937,43217.213341348
72629938,35304.2329161465
72629944,32968.7200234034
72629946,25290.5816131757
72629948,43217.213341348
72629949,32968.7200234034
72629954,43217.213341348
72629956,38720.0224942938
72629957,43217.213341348
72629959,33678.2956124756
72629960,31030.9408317857
72629964,32438.3222368365
72629975,31030.9408317857
72629978,31682.9073254933
72629982,43217.213341348
72629993,43217.213341348
72630000,32438.3222368365
72630007,34115.9279317183
72630009,27288.9175728134
72630010,33678.2956124756
72630011,37952.3103709227
72630049,38720.0224942938
72630052,37952.3103709227
72630055,26198.0085892715
72630057,27596.1924279662
72630060,37952.3103709227
72630061,40385.3309771477
72630063,34115.9279317183
72630066,25290.5816131757
72630071,27119.693352609
72630078,33946.7037115138
72630085,33509.0713922711
72630087,33509.0713922711
72630098,27119.693352609
72630099,27119.693352609
72630109,33946.7037115138
72630116,40216.1067569432
72630123,43047.9891211435
72630124,27119.693352609
72630131,43047.9891211435
72630133,49317.3921665729
72630135,27119.693352609
72630142,43047.9891211435
72630149,27119.693352609
72630161,30861.7166115812
72630353,30861.7166115812
72630356,33946.7037115138
72630360,33946.7037115138
72630363,32269.098016632
72630365,23238.9173469529
72630370,33946.7037115138
72630374,21385.1906995666
72630379,33946.7037115138
72630385,33946.7037115138
72630387,30861.7166115812
72630391,30861.7166115812
72630392,30861.7166115812
72630401,23238.9173469529
72630404,33509.0713922711
72630406,33946.7037115138
72630412,21385.1906995666
72630416,33509.0713922711
72630426,30861.7166115812
72630427,30861.7166115812
72630444,23238.9173469529
72630456,43047.9891211435
72630472,43217.213341348
72630475,23238.9173469529
72630477,33946.7037115138
72630479,23238.9173469529
72630480,39791.8775998638
72630489,32269.098016632
72630490,28134.433422616
72630491,30861.7166115812
72630493,32269.098016632
72630517,33946.7037115138
72630520,33509.0713922711
72630522,23238.9173469529
72630523,33946.7037115138
72630530,32269.098016632
72630534,23238.9173469529
72630536,30861.7166115812
72630539,33509.0713922711
72630559,30861.7166115812
72630564,33509.0713922711
72630566,31513.6831052888
72630570,37227.2983651169
72630580,32269.098016632
72630587,33946.7037115138
72630589,30861.7166115812
72630595,33946.7037115138
72630600,33946.7037115138
72630602,38550.7982740893
72630610,35135.008695942
72630612,23238.9173469529
72630622,39791.8775998638
72630627,33946.7037115138
72630629,38550.7982740893
72630649,21385.1906995666
72630651,33946.7037115138
72630653,39791.8775998638
72630654,30861.7166115812
72630660,33946.7037115138
72630663,33509.0713922711
72630665,38550.7982740893
72630679,33946.7037115138
72630680,33509.0713922711
72630681,38550.7982740893
72630685,30861.7166115812
72630691,33946.7037115138
72630698,39791.8775998638
72630700,21385.1906995666
72630702,30861.7166115812
72630704,38550.7982740893
72630708,31513.6831052888
72630711,35135.008695942
72630713,28897.6398080832
72630722,30861.7166115812
72630723,33946.7037115138
72630724,30861.7166115812
72630725,32269.098016632
72630726,33509.0713922711
72630727,30861.7166115812
72630728,23238.9173469529
72630733,33946.7037115138
72630753,33946.7037115138
72630754,23238.9173469529
72630761,32269.098016632
72630764,33509.0713922711
72630772,30861.7166115812
72630782,33509.0713922711
72630784,33946.7037115138
72630786,43047.9891211435
72630787,23238.9173469529
72630800,30861.7166115812
72630808,33509.0713922711
72630818,39791.8775998638
72630821,30861.7166115812
72630823,33509.0713922711
72630824,33946.7037115138
72630830,33946.7037115138
72630846,43047.9891211435
72630851,43047.9891211435
72630854,39791.8775998638
72630857,33946.7037115138
72630860,39791.8775998638
72630878,33509.0713922711
72630891,23238.9173469529
72630897,33946.7037115138
72630901,33946.7037115138
72630904,33946.7037115138
72630929,23238.9173469529
72630931,33509.0713922711
72630933,23238.9173469529
72630940,39791.8775998638
72630947,23238.9173469529
72630949,33509.0713922711
72630953,35135.008695942
72630956,23238.9173469529
72630958,33946.7037115138
72630976,32799.4958031989
72630983,39791.8775998638
72630989,33946.7037115138
72630999,23238.9173469529
72631006,30861.7166115812
72631008,39791.8775998638
72631010,21385.1906995666
72631012,33946.7037115138
72631013,33946.7037115138
72631016,30861.7166115812
72631021,33509.0713922711
72631034,33946.7037115138
72631038,33509.0713922711
72631043,33946.7037115138
72631052,33946.7037115138
72631062,33946.7037115138
72631080,32269.098016632
72631085,30861.7166115812
72631088,30861.7166115812
72631093,37227.2983651169
72631104,33946.7037115138
72631107,23238.9173469529
72631118,43047.9891211435
72631130,37227.2983651169
72631137,33946.7037115138
72631138,21385.1906995666
72631162,30861.7166115812
72631169,39791.8775998638
72631170,21385.1906995666
72631180,33946.7037115138
72631184,33509.0713922711
72631185,23238.9173469529
72631186,30861.7166115812
72631192,43047.9891211435
72631195,35135.008695942
72631203,35135.008695942
72631211,33509.0713922711
72631215,39791.8775998638
72631218,23238.9173469529
72631221,38550.7982740893
72631224,33946.7037115138
72631230,23238.9173469529
72631232,38550.7982740893
72631236,33946.7037115138
72631245,33509.0713922711
72631250,38550.7982740893
72631262,33946.7037115138
72631308,33509.0713922711
72631320,30861.7166115812
72631422,31513.6831052888
72631424,33509.0713922711
72631425,30861.7166115812
72631432,30861.7166115812
72631436,30861.7166115812
72631439,30861.7166115812
72631455,21385.1906995666
72631475,33509.0713922711
72631476,33946.7037115138
72631488,33946.7037115138
72631489,33946.7037115138
72631502,33509.0713922711
72631506,23238.9173469529
72631640,28134.433422616
72631642,23238.9173469529
72631663,21385.1906995666
72631674,43217.213341348
72631744,38550.7982740893
72631768,33946.7037115138
72632173,26198.0085892715
72632178,31682.9073254933
72632194,23408.1415671574
72632199,23408.1415671574
72632201,23408.1415671574
72632223,31513.6831052888
72632292,22843.4376193336
72632551,33432.6641149453
72632782,39961.1018200683
72632796,39961.1018200683
72632938,39791.8775998638
72632948,39791.8775998638
72632951,39791.8775998638
72632953,39791.8775998638
72633084,31513.6831052888
72633197,26013.1768693485
72633201,26013.1768693485
72633216,26013.1768693485
72633227,26013.1768693485
72633239,26013.1768693485
72633244,26013.1768693485
72633310,24954.720948857
72633347,26013.1768693485
72633367,32282.5799147779
72673591,25064.6083959518
72673621,31030.9408317857
72673638,25064.6083959518
72633623,26013.1768693485
72633655,26013.1768693485
72633724,26013.1768693485
72633730,26013.1768693485
72633739,34115.9279317183
72633745,40385.3309771477
72673661,37300.3438772151
72633780,32282.5799147779
72633803,26013.1768693485
72633813,26013.1768693485
72673677,40385.3309771477
72633888,34115.9279317183
72633936,40385.3309771477
72634006,34115.9279317183
72673705,21554.4149197711
72634155,34115.9279317183
72634186,34115.9279317183
72673719,25064.6083959518
72673721,33678.2956124756
72673728,31030.9408317857
72634607,40385.3309771477
72673734,28303.6576428205
72673753,21554.4149197711
72634770,34115.9279317183
72634857,34115.9279317183
72634866,34115.9279317183
72634868,34115.9279317183
72673806,25064.6083959518
72673813,25064.6083959518
72673814,25064.6083959518
72634891,34115.9279317183
72634897,34115.9279317183
72634900,40385.3309771477
72634905,34115.9279317183
72634906,34115.9279317183
72634915,40385.3309771477
72673877,25064.6083959518
72673878,25064.6083959518
72635049,34115.9279317183
72635086,34115.9279317183
72673888,25064.6083959518
72673889,25064.6083959518
72635100,40385.3309771477
72673926,25064.6083959518
72674207,37952.3103709227
72674217,31682.9073254933
72635163,34115.9279317183
72674480,29066.8640282877
72674482,29066.8640282877
72635181,34115.9279317183
72635188,40385.3309771477
72674544,31682.9073254933
72635221,34115.9279317183
72674553,28303.6576428205
72674554,28303.6576428205
72635229,34115.9279317183
72635233,34115.9279317183
72674583,28303.6576428205
72635235,34115.9279317183
72635236,34115.9279317183
72674595,43217.213341348
72635238,34115.9279317183
72635242,34115.9279317183
72635247,40385.3309771477
72674636,23408.1415671574
72674656,28303.6576428205
72674658,49486.6163867774
72674692,28303.6576428205
72635278,34115.9279317183
72674697,33678.2956124756
72674701,39961.1018200683
72674710,28303.6576428205
72635287,34115.9279317183
72674726,43217.213341348
72674776,43217.213341348
72674780,21554.4149197711
72674791,39961.1018200683
72635308,34115.9279317183
72674810,33865.5954733956
72674855,43217.213341348
72674856,28303.6576428205
72674874,43217.213341348
72674877,39961.1018200683
72674890,43217.213341348
72674898,34115.9279317183
72674900,21554.4149197711
72635360,34115.9279317183
72674919,32438.3222368365
72674942,37396.5225853214
72674943,49486.6163867774
72635382,34115.9279317183
72674963,43217.213341348
72635429,34115.9279317183
72635436,34115.9279317183
72675020,49486.6163867774
72635450,34115.9279317183
72675026,38720.0224942938
72675053,39947.698657905
72675066,40385.3309771477
72675071,43217.213341348
72675102,34115.9279317183
72675105,43217.213341348
72675109,39961.1018200683
72675113,32438.3222368365
72635522,34115.9279317183
72675147,35304.2329161465
72675171,32438.3222368365
72675179,31682.9073254933
72675184,27823.8179652005
72675189,34115.9279317183
72675190,33678.2956124756
72675191,34115.9279317183
72635560,34115.9279317183
72635564,34115.9279317183
72675202,43217.213341348
72675203,40385.3309771477
72635584,34115.9279317183
72635585,34115.9279317183
72635593,34115.9279317183
72635598,34115.9279317183
72675268,31030.9408317857
72675270,35304.2329161465
72675271,43217.213341348
72635606,34115.9279317183
72635616,34115.9279317183
72675609,23408.1415671574
72635620,34115.9279317183
72675614,32129.1956816373
72635623,34115.9279317183
72675625,33678.2956124756
72675626,35304.2329161465
72675635,31030.9408317857
72635631,34115.9279317183
72675661,46230.5048654977
72675666,33601.8883351498
72675667,31030.9408317857
72675680,32129.1956816373
72675681,31030.9408317857
72675683,23408.1415671574
72635843,37396.5225853214
72635847,37396.5225853214
72635942,30630.0579291653
72636273,31513.6831052888
72636283,35135.008695942
72636285,35135.008695942
72636287,35135.008695942
72636289,35064.5842440802
72636297,35064.5842440802
72675735,32438.3222368365
72636314,41333.9872895096
72636321,41333.9872895096
72636322,35064.5842440802
72675753,31682.9073254933
72636331,35064.5842440802
72675758,31030.9408317857
72636336,35064.5842440802
72636337,35064.5842440802
72636341,35064.5842440802
72636355,35064.5842440802
72636361,35064.5842440802
72636363,35064.5842440802
72636379,35064.5842440802
72675781,23012.6618395381
72637071,31513.6831052888
72637074,31513.6831052888
72637095,31513.6831052888
72637098,31513.6831052888
72637099,31513.6831052888
72637101,37783.0861507182
72637113,31513.6831052888
72637114,31513.6831052888
72637115,31513.6831052888
72637117,31513.6831052888
72637119,31513.6831052888
72637120,31513.6831052888
72637121,31513.6831052888
72637125,37783.0861507182
72637166,31513.6831052888
72637224,23408.1415671574
72637246,35304.2329161465
72637247,23408.1415671574
72675853,38707.7252822658
72675854,31030.9408317857
72675857,37300.3438772151
72675876,43217.213341348
72675878,33865.5954733956
72637261,31030.9408317857
72637265,31682.9073254933
72637267,32129.1956816373
72675925,33865.5954733956
72637295,31030.9408317857
72637819,31559.9846586051
72637825,25290.5816131757
72637826,25290.5816131757
72637828,25290.5816131757
72650018,33994.7693842344
72650022,33994.7693842344
72650026,33994.7693842344
72650027,33994.7693842344
72650035,33994.7693842344
72650036,33994.7693842344
72650038,33994.7693842344
72650040,33994.7693842344
72650047,33994.7693842344
72650048,33994.7693842344
72650052,33994.7693842344
72650054,33994.7693842344
72650058,33994.7693842344
72650066,33994.7693842344
72650068,33994.7693842344
72650075,33994.7693842344
72650086,33994.7693842344
72650089,33994.7693842344
72650112,33994.7693842344
72650117,33994.7693842344
72650119,33994.7693842344
72650131,33994.7693842344
72650135,33994.7693842344
72650138,33994.7693842344
72650145,33994.7693842344
72650155,33994.7693842344
72650157,33994.7693842344
72650160,33994.7693842344
72650161,33994.7693842344
72650168,33994.7693842344
72650171,33994.7693842344
72650172,33994.7693842344
72650180,33994.7693842344
72650185,33994.7693842344
72650189,33994.7693842344
72650196,33994.7693842344
72650200,33994.7693842344
72650207,33994.7693842344
72650209,33994.7693842344
72650212,33994.7693842344
72650213,33994.7693842344
72650214,33994.7693842344
72650225,33994.7693842344
72650226,33994.7693842344
72650251,33994.7693842344
72650254,33994.7693842344
72651148,39791.8775998638
72651149,46061.2806452932
72651371,46061.2806452932
72651488,46061.2806452932
72651575,46061.2806452932
72652420,46061.2806452932
72653314,39791.8775998638
72653645,46061.2806452932
72653646,46061.2806452932
72653654,29066.8640282877
72653657,29066.8640282877
72653659,29066.8640282877
72653660,29066.8640282877
72653661,29066.8640282877
72653672,29066.8640282877
72653674,29066.8640282877
72653684,29066.8640282877
72653695,29066.8640282877
72653696,29066.8640282877
72653699,29066.8640282877
72653702,29066.8640282877
72653703,29066.8640282877
72653704,29066.8640282877
72653705,29066.8640282877
72653707,29066.8640282877
72653713,29066.8640282877
72653714,29066.8640282877
72653730,29066.8640282877
72653736,29066.8640282877
72653748,26471.9898010025
72653749,28149.5954958844
72653751,37250.8809055141
72653759,29337.9004803126
72653767,26471.9898010025
72653843,23012.6618395381
72654154,37783.0861507182
72654312,43047.9891211435
72654335,43047.9891211435
72654337,43047.9891211435
72654340,43047.9891211435
72654349,43047.9891211435
72677299,33696.3712531911
72654394,25716.5748896594
72654398,25716.5748896594
72677653,28149.5954958844
72654403,25716.5748896594
72677662,28149.5954958844
72654406,25716.5748896594
72677666,28149.5954958844
72654408,25716.5748896594
72654413,25716.5748896594
72654418,25716.5748896594
72654419,25716.5748896594
72654432,25716.5748896594
72678050,49486.6163867774
72654484,25716.5748896594
72656670,23408.1415671574
72659491,39961.1018200683
72659493,39961.1018200683
72659517,39961.1018200683
72659569,39961.1018200683
72659577,39961.1018200683
72659582,39961.1018200683
72659583,39961.1018200683
72659783,32438.3222368365
72659835,38707.7252822658
72659839,32438.3222368365
72659841,38707.7252822658
72659842,38707.7252822658
72659845,38707.7252822658
72659847,38707.7252822658
72660266,35135.008695942
72660268,35135.008695942
72660279,35135.008695942
72660280,35135.008695942
72660298,35135.008695942
72660304,35135.008695942
72660306,35135.008695942
72660309,35135.008695942
72660313,35135.008695942
72660314,35135.008695942
72660315,35135.008695942
72660429,35135.008695942
72660431,35135.008695942
72661016,25290.5816131757
72661019,25290.5816131757
72661021,25290.5816131757
72661063,25290.5816131757
72661065,25290.5816131757
72661097,27635.5558993159
72661100,27635.5558993159
72661108,27635.5558993159
72661223,27635.5558993159
72661296,27635.5558993159
72661297,27635.5558993159
72661447,39791.8775998638
72661450,39791.8775998638
72661468,39791.8775998638
72661469,39791.8775998638
72661474,39791.8775998638
72661483,39791.8775998638
72661485,39791.8775998638
72661499,39791.8775998638
72661500,46061.2806452932
72661505,39791.8775998638
72661513,39791.8775998638
72661521,39791.8775998638
72661527,39791.8775998638
72661529,46061.2806452932
72661532,39791.8775998638
72661540,39791.8775998638
72661545,39791.8775998638
72661552,39791.8775998638
72661567,39791.8775998638
72661570,39791.8775998638
72661574,46061.2806452932
72661575,39791.8775998638
72661576,39791.8775998638
72661581,38733.4216793723
72661584,39791.8775998638
72661591,39791.8775998638
72661594,46061.2806452932
72661619,46061.2806452932
72661629,39791.8775998638
72661652,46061.2806452932
72661654,39791.8775998638
72661657,39791.8775998638
72661658,39791.8775998638
72661691,39791.8775998638
72661733,46061.2806452932
72661751,39791.8775998638
72661752,39791.8775998638
72661759,46061.2806452932
72661764,39791.8775998638
72661765,46061.2806452932
72661789,46061.2806452932
72661805,39791.8775998638
72661829,46061.2806452932
72661830,39791.8775998638
72661838,39791.8775998638
72661846,46061.2806452932
72661857,46061.2806452932
72661862,46061.2806452932
72661871,46061.2806452932
72661887,39791.8775998638
72661893,39791.8775998638
72661895,39791.8775998638
72661897,39791.8775998638
72661905,39791.8775998638
72661918,39791.8775998638
72661941,39791.8775998638
72662163,38707.7252822658
72662273,32438.3222368365
72662306,32438.3222368365
72662307,32438.3222368365
72662363,34115.9279317183
72662450,34115.9279317183
72662466,34115.9279317183
72662503,34115.9279317183
72662506,34115.9279317183
72662511,34115.9279317183
72662513,34115.9279317183
72662519,34115.9279317183
72662521,34115.9279317183
72662522,34115.9279317183
72662525,34115.9279317183
72662529,40385.3309771477
72662532,34115.9279317183
72662533,34115.9279317183
72662536,34115.9279317183
72662545,34115.9279317183
72662546,34115.9279317183
72662547,40385.3309771477
72662571,34115.9279317183
72662573,34115.9279317183
72662579,34115.9279317183
72662584,34115.9279317183
72662593,34115.9279317183
72662607,34115.9279317183
72662611,34115.9279317183
72662614,34115.9279317183
72662619,34115.9279317183
72662620,34115.9279317183
72662622,34115.9279317183
72662626,34115.9279317183
72662629,34115.9279317183
72662637,34115.9279317183
72662640,34115.9279317183
72662651,34115.9279317183
72662654,34115.9279317183
72662661,34115.9279317183
72662685,40385.3309771477
72662694,40385.3309771477
72662699,34115.9279317183
72662719,34115.9279317183
72662723,34115.9279317183
72662734,34115.9279317183
72662737,34115.9279317183
72662744,34115.9279317183
72662746,40385.3309771477
72662749,34115.9279317183
72662751,34115.9279317183
72662752,34115.9279317183
72662761,34115.9279317183
72662773,34115.9279317183
72662782,34115.9279317183
72662786,34115.9279317183
72662801,34115.9279317183
72662803,34115.9279317183
72662804,34115.9279317183
72662805,34115.9279317183
72662807,34115.9279317183
72662810,34115.9279317183
72662812,34115.9279317183
72662813,34115.9279317183
72662819,34115.9279317183
72662821,40385.3309771477
72662822,34115.9279317183
72662826,40385.3309771477
72662828,40385.3309771477
72662833,34115.9279317183
72662834,34115.9279317183
72662835,40385.3309771477
72662842,34115.9279317183
72662845,40385.3309771477
72662849,34115.9279317183
72662850,34115.9279317183
72662851,34115.9279317183
72662853,34115.9279317183
72662854,34115.9279317183
72662855,34115.9279317183
72662858,40385.3309771477
72662859,34115.9279317183
72662860,34115.9279317183
72662861,34115.9279317183
72662865,34115.9279317183
72662867,34115.9279317183
72662874,40385.3309771477
72662877,34115.9279317183
72662878,34115.9279317183
72662885,34115.9279317183
72662889,34115.9279317183
72662890,34115.9279317183
72662891,34115.9279317183
72662898,34115.9279317183
72662907,34115.9279317183
72662912,34115.9279317183
72662916,34115.9279317183
72662924,34115.9279317183
72662925,34115.9279317183
72662929,34115.9279317183
72662930,34115.9279317183
72662931,34115.9279317183
72662941,34115.9279317183
72662952,34115.9279317183
72662959,34115.9279317183
72662963,34115.9279317183
72662978,34115.9279317183
72662979,34115.9279317183
72662982,34115.9279317183
72662986,34115.9279317183
72662992,40385.3309771477
72662993,40385.3309771477
72662999,34115.9279317183
72663003,34115.9279317183
72663004,34115.9279317183
72663005,34115.9279317183
72663006,34115.9279317183
72663007,34115.9279317183
72663015,34115.9279317183
72663017,34115.9279317183
72663023,34115.9279317183
72663025,34115.9279317183
72663027,34115.9279317183
72663028,40385.3309771477
72663029,40385.3309771477
72663032,40385.3309771477
72663040,34115.9279317183
72663041,34115.9279317183
72663042,34115.9279317183
72663045,34115.9279317183
72663060,34115.9279317183
72663068,34115.9279317183
72663069,34115.9279317183
72663070,34115.9279317183
72663073,34115.9279317183
72663074,34115.9279317183
72663077,34115.9279317183
72663084,34115.9279317183
72663087,34115.9279317183
72663090,34115.9279317183
72663091,34115.9279317183
72663092,34115.9279317183
72663103,34115.9279317183
72663106,34115.9279317183
72678984,43217.213341348
72663111,34115.9279317183
72663113,34115.9279317183
72663118,40385.3309771477
72663119,34115.9279317183
72663121,34115.9279317183
72663123,40385.3309771477
72663126,34115.9279317183
72663129,34115.9279317183
72663130,40385.3309771477
72663131,34115.9279317183
72663132,34115.9279317183
72663135,40385.3309771477
72663137,40385.3309771477
72663139,40385.3309771477
72663143,34115.9279317183
72663146,34115.9279317183
72663149,34115.9279317183
72663157,34115.9279317183
72663159,34115.9279317183
72663160,34115.9279317183
72663176,34115.9279317183
72663182,34115.9279317183
72663184,40385.3309771477
72663277,39961.1018200683
72665852,46061.2806452932
72665856,46061.2806452932
72666457,28303.6576428205
72666466,34115.9279317183
72666485,28303.6576428205
72679091,30861.7166115812
72666489,28303.6576428205
72666533,34115.9279317183
72679126,30861.7166115812
72666652,34115.9279317183
72666671,34115.9279317183
72666672,34115.9279317183
72666674,34115.9279317183
72666679,34115.9279317183
72666680,34115.9279317183
72666685,34115.9279317183
72666687,34115.9279317183
72679274,29066.8640282877
72666835,34115.9279317183
72666841,34115.9279317183
72666843,34115.9279317183
72666854,34115.9279317183
72666860,34115.9279317183
72666862,34115.9279317183
72666909,34895.3600238757
72666946,49317.3921665729
72666949,43047.9891211435
72667128,39791.8775998638
72667136,39791.8775998638
72667194,39791.8775998638
72667201,39791.8775998638
72667202,39791.8775998638
72667203,39791.8775998638
72667209,43047.9891211435
72667230,39791.8775998638
72667233,39791.8775998638
72667234,39791.8775998638
72667254,39791.8775998638
72667256,39791.8775998638
72667257,39791.8775998638
72667260,39791.8775998638
72667262,39791.8775998638
72667273,39791.8775998638
72667276,39791.8775998638
72667281,39791.8775998638
72667282,39791.8775998638
72667285,39791.8775998638
72667286,39791.8775998638
72667287,39791.8775998638
72667290,39791.8775998638
72667313,39791.8775998638
72667520,43047.9891211435
72667528,43047.9891211435
72667537,43047.9891211435
72667538,43047.9891211435
72667539,43047.9891211435
72667544,43047.9891211435
72667545,49317.3921665729
72667637,26028.784369067
72667639,20216.068653719
72667644,21629.8599921323
72667710,21629.8599921323
72667712,21629.8599921323
72667760,32282.5799147779
72667761,26013.1768693485
72667774,26013.1768693485
72667784,26013.1768693485
